"","GEOID","Tract","INDI_1_21n1_fam","INDI_1_21n1_sing_women","INDI_1_31n4","INDI_1_31n3","INDI_1_31n7","INDI_1_31n8","INDI_4_22n1","INDI_4_31n1","INDI_4_31n2","INDI_4_31n3","INDI_4_31n4","INDI_4_31n5","INDI_4_31n6","INDI_8_52n1","INDI_8_61n1","INDI_8_61n2_1","INDI_8_61n2_2","Disc_labor","Disc_sc_enroll","STEM_major","INDI_9_22n1","INDI_9_c1n1","inad_plum","inad_rooms","INDI_11_31n2","use_pub_trans","Earn_lessthan_35K_30p_house_cost","percent_of_renters"
"1","","","Current poverty levels as defined by USA, by sections of the population. {family}(des)","Current poverty levels as defined by USA, by sections of the population. {single women}(des)","Percent of people covered by at least one social protection benefit, by sections of the population (FOOD STAMPS) (des)","Percentage of population receiving TANF, by sections of the population","Percent of people with disabilities receiving disability cash benefit (Unemploy)","Unemploy below poverty level, receiving cash benefits","Percentage of 3, and 4 year children attending preschool programs, by section of population.Census 3 to 4 year olds enrolled in school (asc)","Percentage of adults with did not complete high school or high school equivalency, by section of population. {%s high school completeion}.Adults with less than high school (25 yeards old or higher)(desc)","Percentage of adults that complete high school or high school equivalency, by section of population.","Percentage of adults who have attending college, by section of population","Percentage of adults who have earned a 1 year or 2 year professional certificate or an Associates Degree, by section of population.","Unemployment rate, by section of population.","Employment rate of youth ages 15 - 21, by section of the population.Unemployment 16 to 19 years (asc)","Percentage of adults who have earned a Graduate degree or higher, by section of population","High school completion rate, by section of the population. Over 25 years that completed high school (asc)","High school completion rate, by section of the population. Population between 18 and 24 that completed highschool(asc)","Disconected participation labor force of the young","Disconected school enroll of the young","Percent of adults that studied in a STEM field","Ratio of manufacturing jobs to all jobs, by section of population (des)","Availability of high speed data services. (percentage of homes)(asc)","Inadequate Plumbing","Inadequate N of rooms","Ratio of available housing stock to population growth. (affordability). 35% or more of household income (des)","Use public transportation to go to work when they have a vehicle available","Earn less than 35k and spend more than 30% in housing cost","Percent of families that live in a rented place",""
"207","42003461000","Census Tract 4610, Allegheny County, Pennsylvania","6.1","18.8","12.1","16","0.0635245901639344","0.00440573770491803","100","90.1","0.384174311926606","0.13302752293578","0.184633027522936","0.150229357798165","0.0493119266055046","3","63.3","90.1","15.4","71.8106194690265","0.442477876106195","0.238888888888889","9.1","75.8","0.0212418300653595","0","29.33","0.0166666666666667","25.6","0.488562091503268"
"208","42003462100","Census Tract 4621, Allegheny County, Pennsylvania","26.6","59.4","35.9","174","0.0535631113181183","0.0130880298090359","84.3","85.9","0.455445544554455","0.136529442417926","0.0875455966649297","0.144867118290776","0.0349140177175612","17","50.3","85.9","9.2","81.2291666666667","0.614583333333333","0.106442577030812","5.8","65.6","0","0.0171790235081374","31.33","0.0566801619433198","25.2","0.366184448462929"
"209","42003462600","Census Tract 4626, Allegheny County, Pennsylvania","19.2","27.8","29.9","153","0.0584707646176912","0.0134182908545727","0","89.5","0.411790017211704","0.204819277108434","0.0959552495697074","0.142857142857143","0.0391566265060241","9.5","61.7","89.5","4.8","90.6244444444444","0.553086419753086","0.244444444444444","5.9","69.8","0","0.0111653872993719","46.18","0.195032870708546","28.4","0.500348918353105"
"210","42003463900","Census Tract 4639, Allegheny County, Pennsylvania","16.9","30.1","34.8","94","0.0931482310792656","0.0129422301836095","67.9","82.7","0.429989550679206","0.171891327063741","0.101358411703239","0.0799373040752351","0.0438871473354232","9","59.9","82.7","15.7","66.6697247706422","0.385321100917431","0.338709677419355","9.8","72.7","0.00725806451612903","0.0104838709677419","35.28","0.211640211640212","31","0.580645161290323"
"211","42003464300","Census Tract 4643, Allegheny County, Pennsylvania","9.4","11.5","10.7","82","0.0274118903524386","0.00847276610893557","77.1","92.7","0.365612648221344","0.157312252964427","0.162055335968379","0.175494071146245","0.066403162055336","4.9","67.8","92.7","8.9","70.3525597269625","0.726962457337884","0.340298507462687","3.5","78.9","0.0062266500622665","0","34.98","0.132709251101322","22.7","0.334993773349938"
"212","42003464400","Census Tract 4644, Allegheny County, Pennsylvania","27.4","44.1","46.4","217","0.115853658536585","0.00533536585365854","0","84.2","0.440948472412221","0.187870497036024","0.0921112631098951","0.0980392156862745","0.0227998176014592","5.4","57.7","84.2","15.8","80.4267857142857","0.323660714285714","0.237735849056604","6.3","60.5","0.00694444444444444","0.0277777777777778","55.63","0.169984686064319","39.1","0.618055555555556"
"213","42003465600","Census Tract 4656, Allegheny County, Pennsylvania","10.4","17.4","18.8","52","0.0576316974335885","0.0266096352994147","78.7","94.4","0.351157662624035","0.156008820286659","0.110253583241455","0.246416758544653","0.0804851157662624","8.8","58.4","94.4","31","60.4252873563218","0.75632183908046","0.226502311248074","3.5","73.6","0","0.0363783346806791","23.43","0.0803858520900322","15.7","0.520614389652385"
"214","42003465800","Census Tract 4658, Allegheny County, Pennsylvania","3.6","12.2","10.7","30","0.00756756756756757","0.00601801801801802","50","96.7","0.359512809743805","0.175556488870223","0.0848383032339353","0.233515329693406","0.113817723645527","2.9","72.1","96.7","4.7","69.1782135076253","0.494553376906318","0.257080610021787","8.9","82.3","0","0.00703774792066539","23.06","0.163143631436314","17.2","0.408829174664108"
"215","42003468700","Census Tract 4687, Allegheny County, Pennsylvania","11.4","38.2","8.8","48","0.0452261306532663","0.00997846374730797","45.2","93.2","0.28995983935743","0.228915662650602","0.106024096385542","0.214457831325301","0.0923694779116466","5.2","57.4","93.2","16.8","63.0469512195122","0.73780487804878","0.239234449760766","7.9","73.1","0","0","47.84","0.102122015915119","23.2","0.339401820546164"
"216","42003468800","Census Tract 4688, Allegheny County, Pennsylvania","26.2","41.2","22.3","169","0.0900681596884128","0.0296007789678676","70.2","90.6","0.31331592689295","0.172845953002611","0.106005221932115","0.210443864229765","0.103394255874674","7.1","63.9","90.6","20.9","71.585798816568","0.834319526627219","0.262738853503185","7.1","79.6","0.017988552739166","0.0523303352412101","41.12","0.0613354037267081","25.1","0.486508585445626"
"217","42003468900","Census Tract 4689, Allegheny County, Pennsylvania","25.1","55.6","14.5","229","0.0337512054001929","0.00311796849887496","64.3","95.9","0.30735131141485","0.172515700036941","0.12264499445881","0.253047654229775","0.10306612486147","6.5","61.8","95.9","14.8","64.9788079470199","0.410596026490066","0.290471785383904","4.5","77.7","0","0","46.85","0.0619212962962963","30.9","0.578166401695813"
"218","42003469000","Census Tract 4690, Allegheny County, Pennsylvania","6.9","15","4.3","95","0.002685546875","0.0002197265625","30.4","95.7","0.262415196743555","0.127272727272727","0.111533242876526","0.288195386702849","0.16797829036635","4.4","63.7","95.7","5.8","65.1506493506493","0.712121212121212","0.205213533000555","6.2","84.5","0","0","23.76","0.0933441558441558","13.4","0.130559540889527"
"219","42003470300","Census Tract 4703, Allegheny County, Pennsylvania","6.4","6.6","6.3","63","0.0048460661345496","0.0171037628278221","91.7","93.1","0.273860182370821","0.154711246200608","0.0817629179331307","0.268693009118541","0.152279635258359","2.7","53.4","93.1","5.5","79.3032490974729","0.592057761732852","0.238621586475943","8.8","78","0.0216154721274175","0.0136518771331058","19.82","0.0765714285714286","16.8","0.284982935153584"
"220","42003470400","Census Tract 4704, Allegheny County, Pennsylvania","0","0","1.6","0","0",,"84.6","94.1","0.270258035310095","0.158895427795383","0.145314622000905","0.221367134449977","0.145314622000905","5.2","58.7","94.1","5.1","67.0107142857143","0.467857142857143","0.183867141162515","7.9","84","0","0","82.55","0.0671191553544495","17.3","0.117164179104478"
"221","42003470501","Census Tract 4705.01, Allegheny County, Pennsylvania","8.7","35.4","5","73","0.0132600258732212","0.00491591203104787","41.3","97","0.146638801811216","0.110762800417973","0.0606060606060606","0.3521421107628","0.300243817485197","2.8","65.4","97","0","58.4745762711864","0.538135593220339","0.453928225024248","9.4","90.5","0","0.0207700101317123","11.49","0.234749455337691","13.4","0.631712259371834"
"222","42003470502","Census Tract 4705.02, Allegheny County, Pennsylvania","0","0","4.5","0","0","0","85.4","96.5","0.234839234839235","0.105820105820106","0.0923890923890924","0.302401302401302","0.229141229141229","2.6","57","96.5","0","72.594","0.653333333333333","0.31294964028777","5.4","88.6","0","0","52.23","0.0905823148813803","14.7","0.133076923076923"
"223","42003470600","Census Tract 4706, Allegheny County, Pennsylvania","13.7","22.2","10.3","111","0.0167161961367013","0.0113298662704309","59.1","96.3","0.476294040887342","0.177033492822967","0.101348412353197","0.159199652022619","0.0487168334058286","7.2","62.2","96.3","9.9","67.1746575342466","0.550228310502283","0.122486288848263","5","69.5","0.00346740638002774","0.0187239944521498","23.38","0.0806142034548944","22.6","0.452843273231623"
"224","42003471000","Census Tract 4710, Allegheny County, Pennsylvania","2.2","0","13.5","6","0.0167597765363128","0.0206703910614525","50","93.3","0.417435897435897","0.183589743589744","0.116923076923077","0.174358974358974","0.041025641025641","2.5","66","93.3","2.4","83.0621621621622","0.387387387387387","0.0630630630630631","8.2","69.4","0","0.017515923566879","27.32","0.0377643504531722","19.5","0.374203821656051"
"225","42003472100","Census Tract 4721, Allegheny County, Pennsylvania","5.5","13.9","12","30","0.0211233797407585","0.0293807009121459","73.6","97.8","0.250851305334847","0.169125993189557","0.125993189557321","0.294551645856981","0.137911464245176","7.1","68.7","97.8","12","74.9121212121212","0.706060606060606","0.149010477299185","6.1","84.6","0","0.00560897435897436","23.41","0.27265306122449","22","0.483173076923077"
"226","42003472200","Census Tract 4722, Allegheny County, Pennsylvania","4.5","25","3.7","24","0.00405063291139241","0","0","95.8","0.212242562929062","0.137871853546911","0.0497711670480549","0.368993135011442","0.189359267734554","2.6","73.7","95.8","0","79.4568","0.712","0.207020702070207","8.3","89.1","0","0","26.49","0.233148295003965","21.3","0.463809523809524"
"227","42003472300","Census Tract 4723, Allegheny County, Pennsylvania","3.7","15.3","8.3","17","0.0171037628278221","0.0153933865450399","84.4","94.7","0.256188118811881","0.140470297029703","0.0965346534653465","0.294554455445545","0.159653465346535","5.9","76.6","94.7","0","84.7467532467532","0.506493506493506","0.215304798962387","3.1","85.7","0","0","27.06","0.206978588421887","23.1","0.518633540372671"
"228","42003472400","Census Tract 4724, Allegheny County, Pennsylvania","0.8","0","6.6","4","0.00786369593709043","0","55.6","97.3","0.232937685459941","0.196587537091988","0.117952522255193","0.295252225519288","0.130563798219585","6.1","69.3","97.3","2.8","79.7815789473684","0.452631578947368","0.254838709677419","4.4","91.4","0","0","5.66","0.126126126126126","6.1","0.163346613545817"
"229","42003473100","Census Tract 4731, Allegheny County, Pennsylvania","1.4","14","5.5","15","0.0138308977035491","0","59.7","98","0.14061135371179","0.124890829694323","0.049490538573508","0.355167394468704","0.309461426491994","4.8","66","98","0","41.244495412844","0.880733944954128","0.2569683085147","7.8","72.7","0.0203233256351039","0","21.97","0.0934411500449236","16.7","0.436027713625866"
"230","42003473200","Census Tract 4732, Allegheny County, Pennsylvania","2.4","8.6","1.9","18","0.000814995925020375","0.0187041564792176","67.8","97.9","0.0991551800800356","0.132947976878613","0.0644730991551801","0.335260115606936","0.347265451311694","1.6","63.6","97.9","19.1","49.3896860986547","0.771300448430493","0.235820895522388","5.6","79.4","0.0122501611863314","0.0141843971631206","48.8","0.166901408450704","25","0.399097356544165"
"231","42003473300","Census Tract 4733, Allegheny County, Pennsylvania","3.9","9.8","4.7","57","0.00283219258909606","0.0125560538116592","100","96","0.122164948453608","0.114690721649485","0.0407216494845361","0.337886597938144","0.344072164948454","1.7","64","96","9.2","57.032293986637","0.910913140311804","0.221642310368824","6.5","81.4","0","0","47.78","0.123427672955975","13.8","0.195066240292371"
"232","42003473401","Census Tract 4734.01, Allegheny County, Pennsylvania","5.7","32.1","7","52","0.015867418899859","0.0193229901269393","36.4","98.9","0.103039873667588","0.118831425187525","0.0840900118436636","0.344255823134623","0.338333991314647","2.7","67.6","98.9","9.1","39.0985337243402","0.592375366568915","0.265348595213319","8.2","85.5","0","0.00646830530401035","36.98","0.152346130408288","17.2","0.360931435963777"
"233","42003473402","Census Tract 4734.02, Allegheny County, Pennsylvania","0.8","0","2.1","8","0","0","100","99","0.0966654177594605","0.102285500187336","0.0599475458973398","0.410640689396778","0.320719370550768","1.6","64.4","99","0","50.9261224489796","0.86530612244898","0.289622641509434","5.2","85.7","0","0","34.79","0.0983506414172266","15.1","0.267633487145682"
"234","42003473500","Census Tract 4735, Allegheny County, Pennsylvania","2.1","0","4.7","23","0","0","100","98.9","0.0854605993340733","0.0747317795042545","0.0558638549759526","0.393636699963004","0.37920828708842","7.3","59.6","98.9","10.5","34.1744623655914","0.836021505376344","0.217391304347826","6.8","95.3","0.00777000777000777","0","25.84","0.0965876229034124","9.6","0.0808080808080808"
"235","42003473601","Census Tract 4736.01, Allegheny County, Pennsylvania","1.7","5.9","1.2","18","0","0","100","98.3","0.127604166666667","0.0844494047619048","0.0208333333333333","0.394717261904762","0.355654761904762","2.9","59.1","98.3","10.4","42.7621621621622","0.743243243243243","0.19429347826087","7.6","82.1","0.00622277535780958","0","29.24","0.0589013898080741","10","0.199128811449907"
"236","42003473602","Census Tract 4736.02, Allegheny County, Pennsylvania","2.5","0","2.6","31","0.0106609808102345","0","83.8","99.5","0.123363398312482","0.0986325283677626","0.0500436427116672","0.324992726214722","0.398021530404422","2.5","52.1","99.5","9.3","25.0968421052632","0.718421052631579","0.320596797671033","5.8","84.1","0","0.00830483634587201","43.87","0.0984682713347921","14.6","0.159257449926722"
"237","42003474101","Census Tract 4741.01, Allegheny County, Pennsylvania","3.4","13.2","2","35","0.00179468772433597","0.01137832017229","82.9","97.9","0.152396558787382","0.129864809504302","0.0626792298238427","0.326915198689062","0.307251126587464","3.6","62.7","97.9","11.5","27.5975308641975","0.790123456790123","0.342407743496673","6.8","89.2","0","0.00446096654275093","26.92","0.0554870530209618","11.6","0.0260223048327138"
"238","42003474102","Census Tract 4741.02, Allegheny County, Pennsylvania","2.5","17.6","1.8","27","0.00036036036036036","0.00634234234234234","63.4","98.4","0.0905737704918033","0.110245901639344","0.0733606557377049","0.399590163934426","0.310245901639344","3.2","58.7","98.4","23.8","35.0698598130841","0.939252336448598","0.266419491525424","8.3","89.1","0","0","69.11","0.0379661016949153","13","0.0991917707567965"
"239","42003474201","Census Tract 4742.01, Allegheny County, Pennsylvania","1","17.5","0","7","0","0","57.6","100","0.115292712066906","0.10573476702509","0.0621266427718041","0.350059737156511","0.366786140979689","1.3","61.5","100","16.5","43.1358490566038","0.754716981132076","0.312792511700468","8.5","93.4","0","0","60","0.138339920948617","9.8","0.0344827586206897"
"240","42003474202","Census Tract 4742.02, Allegheny County, Pennsylvania","2.7","6.8","1.6","40","0.00251067034898318","0","71.7","98.1","0.0842584685454028","0.119271278109878","0.0321662396811842","0.395957870765727","0.348989467691432","3.7","57","98.1","4.5","25.9085","0.89","0.300833635375136","9.7","91.7","0","0","23.91","0.0625","8.2","0.173354735152488"
"241","42003474203","Census Tract 4742.03, Allegheny County, Pennsylvania","1.9","14.3","0.6","26","0.000279876854184159","0.00447802966694654","86.8","97.9","0.115723270440252","0.119811320754717","0.0861635220125786","0.344968553459119","0.312578616352201","2.4","64.9","97.9","15.9","30.8225531914894","0.914893617021277","0.339863325740319","8.4","96.9","0.00359496704613541","0","52.78","0.1000481000481","5","0.0557219892150989"
"242","42003475101","Census Tract 4751.01, Allegheny County, Pennsylvania","6.3","16","7.8","77","0.0081156479837687","0","32.4","93.7","0.254690949227373","0.145419426048565","0.0869205298013245","0.291666666666667","0.158112582781457","2.5","61","93.7","22.5","65.7459016393443","0.546448087431694","0.314415437003405","9.3","69.7","0","0.0134228187919463","34.79","0.219851576994434","18.7","0.395078299776286"
"243","42003475102","Census Tract 4751.02, Allegheny County, Pennsylvania","6.8","24","2.5","34","0.0130068859984698","0","53.6","94.4","0.194585448392555","0.157360406091371","0.109983079526227","0.268189509306261","0.214043993231811","4.6","62.1","94.4","7.5","58.7179310344828","0.744827586206897","0.23407917383821","5.2","87.7","0","0","37.5","0.102272727272727","13.7","0.0669781931464174"
"244","42003475200","Census Tract 4752, Allegheny County, Pennsylvania","5.2","26.4","4.2","71","0.00738786279683377","0.00284960422163588","57","96.8","0.232868757259001","0.16144018583043","0.0839140534262486","0.303716608594657","0.185830429732869","5.1","62.5","96.8","7.6","77.3624390243902","0.775609756097561","0.222222222222222","7.3","87.1","0.00365535248041775","0.00939947780678851","51.35","0.0784951230840687","16.2","0.0741514360313316"
"245","42003475301","Census Tract 4753.01, Allegheny County, Pennsylvania","1","0","5.9","13","0.000248632521133764","0","27","92.4","0.360236220472441","0.164791901012373","0.0857705286839145","0.227784026996625","0.0849268841394826","3.1","66.8","92.4","0","74.0518518518519","0.468518518518519","0.1953125","8.1","75.4","0","0.0150048402710552","27.22","0.0925778132482043","15.7","0.414811229428848"
"246","42003475303","Census Tract 4753.03, Allegheny County, Pennsylvania","4.4","19.5","4.2","51","0.00353584056573449","0.00861459337833494","49.3","98.1","0.21955462769659","0.169798190675017","0.110647181628392","0.284272790535839","0.196938065414057","5.4","59.8","98.1","12.5","54.763141025641","0.846153846153846","0.283228949199722","5.8","91.9","0","0","81.25","0.103682719546742","9.8","0.0305732484076433"
"247","42003475304","Census Tract 4753.04, Allegheny County, Pennsylvania","1.7","7.4","4.3","28","0.00340642963593783","0","60.4","96.2","0.190072337241207","0.145672237465702","0.0728361187328511","0.373409827887254","0.179845347967074","3.8","65.7","96.2","19.9","61.3377551020408","0.881377551020408","0.207394815129622","10","92.7","0","0.00718132854578097","40.75","0.0851139601139601","15","0.179533213644524"
"248","42003475401","Census Tract 4754.01, Allegheny County, Pennsylvania","3.1","16.7","3.1","36","0.00252525252525253","0","89.5","97.4","0.301374570446735","0.186254295532646","0.109278350515464","0.270103092783505","0.106872852233677","2.3","58.6","97.4","8.9","51.5405405405405","0.810810810810811","0.219178082191781","8.4","81.8","0","0","13.48","0.102489866821077","11.7","0.182104599873976"
"249","42003475402","Census Tract 4754.02, Allegheny County, Pennsylvania","2.3","18.4","5.5","21","0.00659521846661171","0.0288540807914262","87.1","99.2","0.223529411764706","0.126696832579186","0.103619909502262","0.33710407239819","0.201357466063348","3.7","66.4","99.2","7.1","48.3928571428571","0.718253968253968","0.234411996842936","6.2","86.8","0","0.00240770465489567","9.44","0.0984419263456091","5.6","0.178170144462279"
"250","42003476100","Census Tract 4761, Allegheny County, Pennsylvania","7.1","36.2","9.8","88","0.0105465004793864","0","100","93.8","0.341170323928945","0.172936259143156","0.0760188087774295","0.245559038662487","0.101880877742947","2.8","70","93.8","3.5","77.9202409638554","0.474698795180723","0.183266932270916","3.1","80.3","0.00573065902578797","0.00613999181334425","30.76","0.164404808065142","21.4","0.536225951698731"
"251","42003476200","Census Tract 4762, Allegheny County, Pennsylvania","10.3","26.9","12.7","100","0.0493055555555556","0.00822916666666667","58.6","94.7","0.387225548902196","0.165269461077844","0.112974051896208","0.203193612774451","0.0778443113772455","6.6","66.7","94.7","3.3","73.6615384615385","0.587412587412587","0.178525226390686","6.3","85.3","0","0","36.05","0.154869611495476","23.2","0.143349414197105"
"252","42003477100","Census Tract 4771, Allegheny County, Pennsylvania","2.3","7.5","2.9","21","0.0139784946236559","0","76.8","97.7","0.294161958568738","0.172881355932203","0.146892655367232","0.212052730696799","0.151035781544256","4.1","57.2","97.7","6.6","53.45","0.833333333333333","0.23047619047619","10.2","87.3","0","0.0280862181580666","33.78","0.09185667752443","13.9","0.0483344219464402"
"253","42003477200","Census Tract 4772, Allegheny County, Pennsylvania","0.8","0","1.3","9","0.00256483328583642","0","74.1","94.5","0.364494518879415","0.10353227771011","0.0986601705237515","0.248172959805116","0.129719853836784","6","55.2","94.5","6.1","79.6368","0.712","0.274217585692996","7.9","76.6","0","0","87.28","0.100555555555556","17.7","0.23828345567476"
"254","42003477300","Census Tract 4773, Allegheny County, Pennsylvania","19.7","17.3","17.7","293","0.018019801980198","0.000732673267326733","33.3","84.2","0.306383918709962","0.146896399381489","0.0572122818643693","0.163021868787276","0.168102496134305","3.2","59.2","84.2","7.6","52.6621621621622","0.576013513513513","0.266237942122186","8.9","79.9","0","0.0350669818754925","37.78","0.102966841186736","22.4","0.414105594956659"
"255","42003478100","Census Tract 4781, Allegheny County, Pennsylvania","6.9","15.8","12.3","69","0.00942587832047986","0.00536989431590974","0","91.7","0.275489534098582","0.189061444969615","0.144834571235652","0.236326806212019","0.0715732613099257","4.9","69.4","91.7","4.7","42.446","0.471666666666667","0.253875968992248","7.7","85.1","0","0.0116279069767442","42.13","0.113233287858117","24.2","0.41014799154334"
"256","42003478200","Census Tract 4782, Allegheny County, Pennsylvania","8.1","21.2","18.8","115","0.0234113712374582","0","74.8","90","0.32448866777225","0.198175787728027","0.127971254836926","0.19983416252073","0.0494748479823107","5.4","59.1","90","20.1","59.7318392581144","0.794435857805255","0.295566502463054","6.1","82.4","0.00623800383877159","0.00527831094049904","15.89","0.0930986567855489","16.3","0.342130518234165"
"257","42003479000","Census Tract 4790, Allegheny County, Pennsylvania","6.2","16.3","5.9","34","0.0168213457076566","0.0272041763341067","56.1","96.5","0.343206696716033","0.216999356084997","0.122343850611719","0.225370251126851","0.0566645202833226","6.9","62.8","96.5","3.1","68.4869565217391","0.492753623188406","0.201680672268908","6.5","80.3","0","0.0128055878928987","49.12","0.047569803516029","15.8","0.0745052386495925"
"258","42003480101","Census Tract 4801.01, Allegheny County, Pennsylvania","3.7","0","20.5","49","0.0173768150440371","0.0082123303975244","47","87.7","0.301714601769911","0.178097345132743","0.113661504424779","0.178650442477876","0.104535398230088","3.3","65.2","87.7","12","62.7039735099338","0.629139072847682","0.182214472537053","7.4","79.4","0","0.039134438305709","42.47","0.0719814241486068","28.5","0.50414364640884"
"259","42003480102","Census Tract 4801.02, Allegheny County, Pennsylvania","4.2","7.6","8.6","38","0.0126960418222554","0.0124346527259149","48.6","93.8","0.429966044142615","0.17402376910017","0.0976230899830221","0.176994906621392","0.0594227504244482","3.1","57.8","93.8","5","47.7454819277108","0.581325301204819","0.272887323943662","5.3","76.5","0","0","54.97","0.0431034482758621","17.4","0.128043990573449"
"260","42003480200","Census Tract 4802, Allegheny County, Pennsylvania","0","0","2.9","0","0.00802512212142359","0.0189113747383112","47.2","94.3","0.301542207792208","0.184253246753247","0.206980519480519","0.179788961038961","0.0706168831168831","10.5","60.2","94.3","19.9","45.9913043478261","0.661327231121281","0.324031007751938","5.4","81.9","0","0.00835866261398176","41.43","0.136216914138154","11.8","0.186170212765957"
"261","42003480300","Census Tract 4803, Allegheny County, Pennsylvania","4.7","26.2","9","44","0.00331736085514191","0","61.3","95.2","0.317753177531775","0.227962279622796","0.113571135711357","0.183271832718327","0.109881098810988","2.5","68.9","95.2","7.8","63.869018404908","0.809815950920245","0.260152284263959","9","81.7","0","0.00868306801736614","22.61","0.0319953461314718","9.6","0.0904486251808972"
"262","42003480400","Census Tract 4804, Allegheny County, Pennsylvania","5.3","26.2","9.7","64","0.0270551508844953","0","37.2","95.2","0.445133991537377","0.196897038081805","0.0849083215796897","0.159379407616361","0.0660084626234133","5","58.5","95.2","14.6","63.5070769230769","0.553846153846154","0.244075829383886","4.7","79","0.00578592092574735","0","50","0.0388161086851043","20.8","0.159112825458052"
"263","42003481000","Census Tract 4810, Allegheny County, Pennsylvania","28.6","41.8","46.3","216","0.0657791699295223","0.0205951448707909","27.2","83.9","0.409067222511725","0.202709744658676","0.0781657113079729","0.0745179781136008","0.0745179781136008","19","50.5","83.9","35.1","51.3821229050279","0.509776536312849","0.324921135646688","5.1","64.1","0.0208","0.048","54.37","0.319849482596425","34.8","0.5352"
"264","42003482500","Census Tract 4825, Allegheny County, Pennsylvania","8.1","8.9","18","35","0.0422343324250681","0.0284059945504087","70.5","94.9","0.333333333333333","0.2","0.126515151515152","0.189393939393939","0.1","7.3","58.2","94.9","0","59.5156626506024","0.512048192771084","0.214457831325301","4.8","75.7","0","0.00855745721271394","70.12","0.0756410256410256","24.2","0.209046454767726"
"265","42003483800","Census Tract 4838, Allegheny County, Pennsylvania","25.5","33.8","36.5","195","0.0383821708625671","0.00747007841518778","51.1","89.9","0.458985301090564","0.15742057847321","0.136557610241821","0.0810810810810811","0.0644855381697487","6.9","51.8","89.9","3.5","58.0222222222222","0.394444444444444","0.179153094462541","5.7","50","0","0.0172043010752688","43.62","0.295803480040942","40.3","0.604301075268817"
"266","42003484300","Census Tract 4843, Allegheny County, Pennsylvania","11.2","29.1","19","79","0.047463768115942","0.0027536231884058","18.8","96","0.416225749559083","0.171075837742504","0.11331569664903","0.170634920634921","0.0886243386243386","8.8","65.7","96","3.1","76.8164031620553","0.533596837944664","0.260162601626016","5","72","0","0","38.99","0.134756097560976","22.6","0.444844989185292"
"267","42003484500","Census Tract 4845, Allegheny County, Pennsylvania","5.9","7.5","4.5","89","0.0172658947796059","0.00556571196424944","46.2","96","0.326853526220615","0.241862567811935","0.112793851717902","0.208634719710669","0.0700723327305606","5.3","63.5","96","0","75.5585644371941","0.755301794453507","0.259423503325942","5.2","80.8","0","0","20.13","0.0712795549374131","17.6","0.325825825825826"
"268","42003484600","Census Tract 4846, Allegheny County, Pennsylvania","5.4","10.3","28.6","28","0.0145180023228804","0.00505226480836237","73.4","97.3","0.353562005277045","0.185356200527704","0.169525065963061","0.150395778364116","0.114116094986807","4.9","56.9","97.3","10.3","47.3737704918033","0.627049180327869","0.233734939759036","5.5","65.9","0","0.0258126195028681","36.17","0.1225","25.5","0.45697896749522"
"269","42003485000","Census Tract 4850, Allegheny County, Pennsylvania","11.7","20.2","14.1","34","0.0212550607287449","0.0169028340080972","67.7","91.6","0.40485312899106","0.252873563218391","0.146871008939974","0.0600255427841635","0.0510855683269476","5.4","63.9","91.6","15.9","64.372641509434","0.405660377358491","0.229166666666667","10.5","69.6","0","0.0133079847908745","40.57","0.0966666666666667","26.2","0.387832699619772"
"270","42003486700","Census Tract 4867, Allegheny County, Pennsylvania","46.1","66.6","49.9","270","0.0635118306351183","0.0229763387297634","52.8","84.1","0.44030482641829","0.160033869602032","0.048264182895851","0.106689246401355","0.0855207451312447","20.7","49.2","84.1","23.9","72.0490644490644","0.494802494802495","0.079295154185022","5.9","56.3","0","0.0245338567222767","54.32","0.483928571428571","35.9","0.694798822374877"
"271","42003486800","Census Tract 4868, Allegheny County, Pennsylvania","21.5","26.2","35.2","78","0.086682427107959","0.0448384554767534","100","91.4","0.516651665166517","0.1998199819982","0.118811881188119","0.0666066606660666","0.0126012601260126","17.5","55.5","91.4","13.3","49.2349056603774","0.60377358490566","0.223404255319149","5.7","52.6","0","0.0166435506241331","51.75","0.0779014308426073","39.4","0.542302357836338"
"272","42003486900","Census Tract 4869, Allegheny County, Pennsylvania","33.1","44.9","42.8","111","0.0815494393476045","0.00479102956167176","25.3","87","0.367015098722416","0.261324041811847","0.128919860627178","0.0882694541231127","0.024390243902439","19.4","43.6","87","0","47.3739726027397","0.410958904109589","0.0961538461538462","11.2","55.6","0.0185185185185185","0.0222222222222222","66.49","0.327102803738318","38.7","0.472222222222222"
"273","42003487000","Census Tract 4870, Allegheny County, Pennsylvania","11.8","34.5","14.4","55","0.0476190476190476","0.0185971685971686","100","95.1","0.431442928930366","0.194544149318019","0.091170136396267","0.188083273510409","0.0459440057430007","4.8","57.7","95.1","15.7","62.9430939226519","0.602209944751381","0.171171171171171","15.1","73.4","0.00657894736842105","0","43.82","0.0745412844036697","27.2","0.393640350877193"
"274","42003488100","Census Tract 4881, Allegheny County, Pennsylvania","9.6","9.5","15.2","50","0.0354997269251775","0.0133806663025669","64.7","91.3","0.431749849669272","0.198436560432952","0.104630186410102","0.127480457005412","0.0505111244738425","8.9","58.2","91.3","21.2","61.3782608695652","0.75","0.278260869565217","9","69.4","0.00542299349240781","0.00976138828633406","30.77","0.0117416829745597","19.4","0.116052060737527"
